"GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","variable","estimate","moe","centroid1","centroid2"
"42660","18140","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, OH Metro Area","MOVEDOUT",632,284,c(-121.881387433741, 47.5574033466574),c(-82.9356696070645, 40.0410947352846)
"42660","18580","Seattle-Tacoma-Bellevue, WA Metro Area","Corpus Christi, TX Metro Area","MOVEDOUT",148,166,c(-121.881387433741, 47.5574033466574),c(-97.4013046907459, 27.8928384251199)
"42660","18700","Seattle-Tacoma-Bellevue, WA Metro Area","Corvallis, OR Metro Area","MOVEDOUT",293,119,c(-121.881387433741, 47.5574033466574),c(-123.429309156834, 44.4917594724348)
"42660","18880","Seattle-Tacoma-Bellevue, WA Metro Area","Crestview-Fort Walton Beach-Destin, FL Metro Area","MOVEDOUT",277,203,c(-121.881387433741, 47.5574033466574),c(-86.5921750839689, 30.6650297450285)
"42660","19100","Seattle-Tacoma-Bellevue, WA Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area","MOVEDOUT",2447,738,c(-121.881387433741, 47.5574033466574),c(-96.9312915512131, 32.8656661278306)
"42660","19140","Seattle-Tacoma-Bellevue, WA Metro Area","Dalton, GA Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-84.8481080974927, 34.7962814464837)
"42660","19180","Seattle-Tacoma-Bellevue, WA Metro Area","Danville, IL Metro Area","MOVEDOUT",50,77,c(-121.881387433741, 47.5574033466574),c(-87.7328349006841, 40.1834219701597)
"42660","19340","Seattle-Tacoma-Bellevue, WA Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area","MOVEDOUT",12,19,c(-121.881387433741, 47.5574033466574),c(-90.4659222898112, 41.3968813883514)
"42660","19430","Seattle-Tacoma-Bellevue, WA Metro Area","Dayton-Kettering, OH Metro Area","MOVEDOUT",150,123,c(-121.881387433741, 47.5574033466574),c(NA, NA)
"42660","19500","Seattle-Tacoma-Bellevue, WA Metro Area","Decatur, IL Metro Area","MOVEDOUT",8,16,c(-121.881387433741, 47.5574033466574),c(-88.9615967669559, 39.8599951926585)
"42660","19660","Seattle-Tacoma-Bellevue, WA Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","MOVEDOUT",176,191,c(-121.881387433741, 47.5574033466574),c(-81.1485721303596, 29.0634519577376)
"42660","19740","Seattle-Tacoma-Bellevue, WA Metro Area","Denver-Aurora-Lakewood, CO Metro Area","MOVEDOUT",1237,315,c(-121.881387433741, 47.5574033466574),c(-104.894405653183, 39.4337179116065)
"42660","19780","Seattle-Tacoma-Bellevue, WA Metro Area","Des Moines-West Des Moines, IA Metro Area","MOVEDOUT",219,146,c(-121.881387433741, 47.5574033466574),c(-93.9404428220063, 41.5478355916972)
"42660","19820","Seattle-Tacoma-Bellevue, WA Metro Area","Detroit-Warren-Dearborn, MI Metro Area","MOVEDOUT",399,225,c(-121.881387433741, 47.5574033466574),c(-83.2058159435508, 42.7161943754552)
"42660","20020","Seattle-Tacoma-Bellevue, WA Metro Area","Dothan, AL Metro Area","MOVEDOUT",11,16,c(-121.881387433741, 47.5574033466574),c(-85.4617247104864, 31.2528941099511)
"42660","20220","Seattle-Tacoma-Bellevue, WA Metro Area","Dubuque, IA Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-90.8824564626295, 42.4688320158442)
"42660","20260","Seattle-Tacoma-Bellevue, WA Metro Area","Duluth, MN-WI Metro Area","MOVEDOUT",41,46,c(-121.881387433741, 47.5574033466574),c(-92.3928273209844, 47.3184378777848)
"42660","20500","Seattle-Tacoma-Bellevue, WA Metro Area","Durham-Chapel Hill, NC Metro Area","MOVEDOUT",317,263,c(-121.881387433741, 47.5574033466574),c(-79.0996550784563, 35.9908595142453)
"42660","20700","Seattle-Tacoma-Bellevue, WA Metro Area","East Stroudsburg, PA Metro Area","MOVEDOUT",8,15,c(-121.881387433741, 47.5574033466574),c(-75.3394763256351, 41.058067816122)
"42660","20740","Seattle-Tacoma-Bellevue, WA Metro Area","Eau Claire, WI Metro Area","MOVEDOUT",56,50,c(-121.881387433741, 47.5574033466574),c(-91.2822168306455, 44.9387915959908)
"42660","20940","Seattle-Tacoma-Bellevue, WA Metro Area","El Centro, CA Metro Area","MOVEDOUT",25,39,c(-121.881387433741, 47.5574033466574),c(-115.365319730022, 33.0395059947015)
"42660","21060","Seattle-Tacoma-Bellevue, WA Metro Area","Elizabethtown-Fort Knox, KY Metro Area","MOVEDOUT",244,176,c(-121.881387433741, 47.5574033466574),c(-85.8851819578272, 37.6531158222235)
"42660","21140","Seattle-Tacoma-Bellevue, WA Metro Area","Elkhart-Goshen, IN Metro Area","MOVEDOUT",48,81,c(-121.881387433741, 47.5574033466574),c(-85.858755269227, 41.5973844916738)
"42660","21340","Seattle-Tacoma-Bellevue, WA Metro Area","El Paso, TX Metro Area","MOVEDOUT",342,207,c(-121.881387433741, 47.5574033466574),c(-106.234828732532, 31.7685507164602)
"42660","21420","Seattle-Tacoma-Bellevue, WA Metro Area","Enid, OK Metro Area","MOVEDOUT",86,99,c(-121.881387433741, 47.5574033466574),c(-97.7827232561481, 36.3790587109412)
"42660","21500","Seattle-Tacoma-Bellevue, WA Metro Area","Erie, PA Metro Area","MOVEDOUT",29,26,c(-121.881387433741, 47.5574033466574),c(-80.0981063430658, 42.1174762411053)
"42660","21660","Seattle-Tacoma-Bellevue, WA Metro Area","Eugene-Springfield, OR Metro Area","MOVEDOUT",844,379,c(-121.881387433741, 47.5574033466574),c(-122.876549729646, 43.9415522743403)
"42660","21780","Seattle-Tacoma-Bellevue, WA Metro Area","Evansville, IN-KY Metro Area","MOVEDOUT",30,33,c(-121.881387433741, 47.5574033466574),c(-87.5950482597958, 37.9795487676575)
"42660","21820","Seattle-Tacoma-Bellevue, WA Metro Area","Fairbanks, AK Metro Area","MOVEDOUT",45,55,c(-121.881387433741, 47.5574033466574),c(-146.562798691879, 64.8085186893039)
"42660","22020","Seattle-Tacoma-Bellevue, WA Metro Area","Fargo, ND-MN Metro Area","MOVEDOUT",158,220,c(-121.881387433741, 47.5574033466574),c(-96.9655108572927, 46.9178157010302)
"42660","22180","Seattle-Tacoma-Bellevue, WA Metro Area","Fayetteville, NC Metro Area","MOVEDOUT",501,233,c(-121.881387433741, 47.5574033466574),c(-78.9803636528555, 35.0369338197994)
"42660","22220","Seattle-Tacoma-Bellevue, WA Metro Area","Fayetteville-Springdale-Rogers, AR Metro Area","MOVEDOUT",102,72,c(-121.881387433741, 47.5574033466574),c(-94.1215703782321, 36.1961825591586)
"42660","22380","Seattle-Tacoma-Bellevue, WA Metro Area","Flagstaff, AZ Metro Area","MOVEDOUT",113,69,c(-121.881387433741, 47.5574033466574),c(-111.770504874854, 35.8387298410829)
"42660","22420","Seattle-Tacoma-Bellevue, WA Metro Area","Flint, MI Metro Area","MOVEDOUT",45,46,c(-121.881387433741, 47.5574033466574),c(-83.7067110469089, 43.0217229131313)
"42660","22500","Seattle-Tacoma-Bellevue, WA Metro Area","Florence, SC Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-79.8084495577625, 34.1520189913295)
"42660","22660","Seattle-Tacoma-Bellevue, WA Metro Area","Fort Collins, CO Metro Area","MOVEDOUT",405,199,c(-121.881387433741, 47.5574033466574),c(-105.4611554898, 40.6664134977079)
"42660","22900","Seattle-Tacoma-Bellevue, WA Metro Area","Fort Smith, AR-OK Metro Area","MOVEDOUT",61,85,c(-121.881387433741, 47.5574033466574),c(-94.4634802302281, 35.2393827289611)
"42660","23060","Seattle-Tacoma-Bellevue, WA Metro Area","Fort Wayne, IN Metro Area","MOVEDOUT",11,17,c(-121.881387433741, 47.5574033466574),c(-85.2167747315693, 41.0053998865496)
"42660","23420","Seattle-Tacoma-Bellevue, WA Metro Area","Fresno, CA Metro Area","MOVEDOUT",339,206,c(-121.881387433741, 47.5574033466574),c(-119.649321243709, 36.7581795068282)
"42660","23460","Seattle-Tacoma-Bellevue, WA Metro Area","Gadsden, AL Metro Area","MOVEDOUT",22,34,c(-121.881387433741, 47.5574033466574),c(-86.0347622049929, 34.0452541283326)
"42660","23540","Seattle-Tacoma-Bellevue, WA Metro Area","Gainesville, FL Metro Area","MOVEDOUT",141,114,c(-121.881387433741, 47.5574033466574),c(-82.4765105761008, 29.6884615190268)
"42660","23580","Seattle-Tacoma-Bellevue, WA Metro Area","Gainesville, GA Metro Area","MOVEDOUT",261,347,c(-121.881387433741, 47.5574033466574),c(-83.81968107976, 34.3168890166057)
"42660","23900","Seattle-Tacoma-Bellevue, WA Metro Area","Gettysburg, PA Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-77.2178877899673, 39.8714493465011)
"42660","24140","Seattle-Tacoma-Bellevue, WA Metro Area","Goldsboro, NC Metro Area","MOVEDOUT",66,98,c(-121.881387433741, 47.5574033466574),c(-78.0041479592364, 35.3637814163698)
"42660","24220","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Forks, ND-MN Metro Area","MOVEDOUT",97,53,c(-121.881387433741, 47.5574033466574),c(-96.8444066246141, 47.8359640794909)
"42660","24260","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Island, NE Metro Area","MOVEDOUT",27,40,c(-121.881387433741, 47.5574033466574),c(-98.3657055022168, 41.0868247276053)
"42660","24300","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Junction, CO Metro Area","MOVEDOUT",70,47,c(-121.881387433741, 47.5574033466574),c(-108.466450737248, 39.0182788935768)
"42660","24340","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Rapids-Kentwood, MI Metro Area","MOVEDOUT",178,144,c(-121.881387433741, 47.5574033466574),c(-85.4822361365848, 43.084939413302)
"42660","24420","Seattle-Tacoma-Bellevue, WA Metro Area","Grants Pass, OR Metro Area","MOVEDOUT",22,23,c(-121.881387433741, 47.5574033466574),c(-123.555579623396, 42.3654604606443)
"42660","24500","Seattle-Tacoma-Bellevue, WA Metro Area","Great Falls, MT Metro Area","MOVEDOUT",77,63,c(-121.881387433741, 47.5574033466574),c(-111.347149656136, 47.308018208444)
"42660","24540","Seattle-Tacoma-Bellevue, WA Metro Area","Greeley, CO Metro Area","MOVEDOUT",95,94,c(-121.881387433741, 47.5574033466574),c(-104.392514145513, 40.5548497381483)
