GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADRWE001,NAME_M,ADRWM001
"G53003300320104","2011-2015","WA",,,"Washington","53","King County","033",,,"032010","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330320104",,,"Block Group 4, Census Tract 320.10, King County, Washington",300900,"Block Group 4, Census Tract 320.10, King County, Washington",28690
"G53003300320111","2011-2015","WA",,,"Washington","53","King County","033",,,"032011","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330320111",,,"Block Group 1, Census Tract 320.11, King County, Washington",284800,"Block Group 1, Census Tract 320.11, King County, Washington",16810
"G53003300320112","2011-2015","WA",,,"Washington","53","King County","033",,,"032011","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330320112",,,"Block Group 2, Census Tract 320.11, King County, Washington",316200,"Block Group 2, Census Tract 320.11, King County, Washington",27053
"G53003300321021","2011-2015","WA",,,"Washington","53","King County","033",,,"032102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321021",,,"Block Group 1, Census Tract 321.02, King County, Washington",518600,"Block Group 1, Census Tract 321.02, King County, Washington",62903
"G53003300321022","2011-2015","WA",,,"Washington","53","King County","033",,,"032102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321022",,,"Block Group 2, Census Tract 321.02, King County, Washington",463600,"Block Group 2, Census Tract 321.02, King County, Washington",48190
"G53003300321023","2011-2015","WA",,,"Washington","53","King County","033",,,"032102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321023",,,"Block Group 3, Census Tract 321.02, King County, Washington",471500,"Block Group 3, Census Tract 321.02, King County, Washington",68160
"G53003300321024","2011-2015","WA",,,"Washington","53","King County","033",,,"032102","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321024",,,"Block Group 4, Census Tract 321.02, King County, Washington",472300,"Block Group 4, Census Tract 321.02, King County, Washington",50918
"G53003300321031","2011-2015","WA",,,"Washington","53","King County","033",,,"032103","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321031",,,"Block Group 1, Census Tract 321.03, King County, Washington",306000,"Block Group 1, Census Tract 321.03, King County, Washington",47222
"G53003300321032","2011-2015","WA",,,"Washington","53","King County","033",,,"032103","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321032",,,"Block Group 2, Census Tract 321.03, King County, Washington",450900,"Block Group 2, Census Tract 321.03, King County, Washington",79614
"G53003300321033","2011-2015","WA",,,"Washington","53","King County","033",,,"032103","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321033",,,"Block Group 3, Census Tract 321.03, King County, Washington",299200,"Block Group 3, Census Tract 321.03, King County, Washington",191889
"G53003300321034","2011-2015","WA",,,"Washington","53","King County","033",,,"032103","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321034",,,"Block Group 4, Census Tract 321.03, King County, Washington",473800,"Block Group 4, Census Tract 321.03, King County, Washington",21141
"G53003300321041","2011-2015","WA",,,"Washington","53","King County","033",,,"032104","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321041",,,"Block Group 1, Census Tract 321.04, King County, Washington",558200,"Block Group 1, Census Tract 321.04, King County, Washington",39950
"G53003300321042","2011-2015","WA",,,"Washington","53","King County","033",,,"032104","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321042",,,"Block Group 2, Census Tract 321.04, King County, Washington",393600,"Block Group 2, Census Tract 321.04, King County, Washington",36259
"G53003300321043","2011-2015","WA",,,"Washington","53","King County","033",,,"032104","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330321043",,,"Block Group 3, Census Tract 321.04, King County, Washington",211900,"Block Group 3, Census Tract 321.04, King County, Washington",48323
"G53003300322031","2011-2015","WA",,,"Washington","53","King County","033",,,"032203","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322031",,,"Block Group 1, Census Tract 322.03, King County, Washington",456600,"Block Group 1, Census Tract 322.03, King County, Washington",90107
"G53003300322032","2011-2015","WA",,,"Washington","53","King County","033",,,"032203","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322032",,,"Block Group 2, Census Tract 322.03, King County, Washington",559400,"Block Group 2, Census Tract 322.03, King County, Washington",92868
"G53003300322033","2011-2015","WA",,,"Washington","53","King County","033",,,"032203","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322033",,,"Block Group 3, Census Tract 322.03, King County, Washington",723000,"Block Group 3, Census Tract 322.03, King County, Washington",96775
"G53003300322034","2011-2015","WA",,,"Washington","53","King County","033",,,"032203","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322034",,,"Block Group 4, Census Tract 322.03, King County, Washington",488800,"Block Group 4, Census Tract 322.03, King County, Washington",77820
"G53003300322071","2011-2015","WA",,,"Washington","53","King County","033",,,"032207","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322071",,,"Block Group 1, Census Tract 322.07, King County, Washington",654500,"Block Group 1, Census Tract 322.07, King County, Washington",47128
"G53003300322072","2011-2015","WA",,,"Washington","53","King County","033",,,"032207","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322072",,,"Block Group 2, Census Tract 322.07, King County, Washington",627000,"Block Group 2, Census Tract 322.07, King County, Washington",82111
"G53003300322073","2011-2015","WA",,,"Washington","53","King County","033",,,"032207","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322073",,,"Block Group 3, Census Tract 322.07, King County, Washington",610200,"Block Group 3, Census Tract 322.07, King County, Washington",67985
"G53003300322081","2011-2015","WA",,,"Washington","53","King County","033",,,"032208","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322081",,,"Block Group 1, Census Tract 322.08, King County, Washington",414500,"Block Group 1, Census Tract 322.08, King County, Washington",84868
"G53003300322082","2011-2015","WA",,,"Washington","53","King County","033",,,"032208","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322082",,,"Block Group 2, Census Tract 322.08, King County, Washington",206800,"Block Group 2, Census Tract 322.08, King County, Washington",33713
"G53003300322083","2011-2015","WA",,,"Washington","53","King County","033",,,"032208","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322083",,,"Block Group 3, Census Tract 322.08, King County, Washington",429300,"Block Group 3, Census Tract 322.08, King County, Washington",64309
"G53003300322084","2011-2015","WA",,,"Washington","53","King County","033",,,"032208","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322084",,,"Block Group 4, Census Tract 322.08, King County, Washington",710800,"Block Group 4, Census Tract 322.08, King County, Washington",157608
"G53003300322085","2011-2015","WA",,,"Washington","53","King County","033",,,"032208","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322085",,,"Block Group 5, Census Tract 322.08, King County, Washington",615600,"Block Group 5, Census Tract 322.08, King County, Washington",118902
"G53003300322101","2011-2015","WA",,,"Washington","53","King County","033",,,"032210","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322101",,,"Block Group 1, Census Tract 322.10, King County, Washington",621700,"Block Group 1, Census Tract 322.10, King County, Washington",160598
"G53003300322102","2011-2015","WA",,,"Washington","53","King County","033",,,"032210","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322102",,,"Block Group 2, Census Tract 322.10, King County, Washington",473300,"Block Group 2, Census Tract 322.10, King County, Washington",44229
"G53003300322103","2011-2015","WA",,,"Washington","53","King County","033",,,"032210","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322103",,,"Block Group 3, Census Tract 322.10, King County, Washington",508800,"Block Group 3, Census Tract 322.10, King County, Washington",62822
"G53003300322111","2011-2015","WA",,,"Washington","53","King County","033",,,"032211","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322111",,,"Block Group 1, Census Tract 322.11, King County, Washington",613700,"Block Group 1, Census Tract 322.11, King County, Washington",37311
"G53003300322112","2011-2015","WA",,,"Washington","53","King County","033",,,"032211","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322112",,,"Block Group 2, Census Tract 322.11, King County, Washington",483000,"Block Group 2, Census Tract 322.11, King County, Washington",30999
"G53003300322113","2011-2015","WA",,,"Washington","53","King County","033",,,"032211","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322113",,,"Block Group 3, Census Tract 322.11, King County, Washington",459200,"Block Group 3, Census Tract 322.11, King County, Washington",24931
"G53003300322121","2011-2015","WA",,,"Washington","53","King County","033",,,"032212","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322121",,,"Block Group 1, Census Tract 322.12, King County, Washington",474300,"Block Group 1, Census Tract 322.12, King County, Washington",23127
"G53003300322122","2011-2015","WA",,,"Washington","53","King County","033",,,"032212","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322122",,,"Block Group 2, Census Tract 322.12, King County, Washington",592300,"Block Group 2, Census Tract 322.12, King County, Washington",75658
"G53003300322123","2011-2015","WA",,,"Washington","53","King County","033",,,"032212","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322123",,,"Block Group 3, Census Tract 322.12, King County, Washington",565600,"Block Group 3, Census Tract 322.12, King County, Washington",47625
"G53003300322124","2011-2015","WA",,,"Washington","53","King County","033",,,"032212","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322124",,,"Block Group 4, Census Tract 322.12, King County, Washington",346900,"Block Group 4, Census Tract 322.12, King County, Washington",80801
"G53003300322131","2011-2015","WA",,,"Washington","53","King County","033",,,"032213","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322131",,,"Block Group 1, Census Tract 322.13, King County, Washington",593500,"Block Group 1, Census Tract 322.13, King County, Washington",86839
"G53003300322132","2011-2015","WA",,,"Washington","53","King County","033",,,"032213","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322132",,,"Block Group 2, Census Tract 322.13, King County, Washington",710000,"Block Group 2, Census Tract 322.13, King County, Washington",53726
"G53003300322133","2011-2015","WA",,,"Washington","53","King County","033",,,"032213","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322133",,,"Block Group 3, Census Tract 322.13, King County, Washington",620700,"Block Group 3, Census Tract 322.13, King County, Washington",34968
"G53003300322141","2011-2015","WA",,,"Washington","53","King County","033",,,"032214","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322141",,,"Block Group 1, Census Tract 322.14, King County, Washington",637400,"Block Group 1, Census Tract 322.14, King County, Washington",22162
"G53003300322142","2011-2015","WA",,,"Washington","53","King County","033",,,"032214","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322142",,,"Block Group 2, Census Tract 322.14, King County, Washington",490300,"Block Group 2, Census Tract 322.14, King County, Washington",35664
"G53003300322143","2011-2015","WA",,,"Washington","53","King County","033",,,"032214","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322143",,,"Block Group 3, Census Tract 322.14, King County, Washington",609800,"Block Group 3, Census Tract 322.14, King County, Washington",69615
"G53003300322151","2011-2015","WA",,,"Washington","53","King County","033",,,"032215","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322151",,,"Block Group 1, Census Tract 322.15, King County, Washington",668200,"Block Group 1, Census Tract 322.15, King County, Washington",39373
"G53003300322152","2011-2015","WA",,,"Washington","53","King County","033",,,"032215","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330322152",,,"Block Group 2, Census Tract 322.15, King County, Washington",770300,"Block Group 2, Census Tract 322.15, King County, Washington",50733
"G53003300323071","2011-2015","WA",,,"Washington","53","King County","033",,,"032307","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330323071",,,"Block Group 1, Census Tract 323.07, King County, Washington",518700,"Block Group 1, Census Tract 323.07, King County, Washington",52886
